time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed,fuel
6.4,rl_0,61.6,61.980794332668836,9.356828063689235,35.7856389891145,rl_1,,,,,1.4925373134328357,0,:center_1,0,35.080794332668845,5.080794332668842,rl_7,0.5226404114141392,0.0006516142900087723
6.6,rl_0,61.6,63.911861437944,9.655335526375803,35.860446626943464,rl_1,,,,,1.4925373134328357,0,:center_1,0,37.011861437944006,7.0118614379440025,rl_7,0.37403818914482656,0.0006654625004177998
6.8,rl_0,61.6,65.90263003575647,9.95384298906237,35.901716717716795,rl_1,,,,,1.4925373134328357,0,:center_1,0,39.002630035756475,9.002630035756477,rl_7,0.20635045386664252,0.0006794695795164614
7.0,rl_0,61.6,67.60452266043427,10.24332235561177,35.90697711563182,rl_1,,,,,1.4473968327470033,0,top,0,41.05129450687883,1.6512945068788305,rl_7,0.026301989575140183,0.0006795182069117253
7.2,rl_0,61.6,69.25399552498808,10.439701674391186,35.89187205694154,rl_1,,,,,0.9818965938970781,0,top,0,43.139234841757066,3.7392348417570678,rl_7,-0.07552529345139547,0.0005448135470518332
7.4,rl_0,61.6,70.93068732812533,10.611973437577532,35.858543983744596,rl_1,,,,,0.861358815931732,0,top,0,45.261629529272575,5.861629529272575,rl_7,-0.16664036598472798,0.0005126526001805266
7.6,rl_0,61.6,72.63106332704302,10.761873410871447,35.80904908320679,rl_1,,,,,0.7494998664695718,0,top,0,47.414004211446866,8.014004211446863,rl_7,-0.2474745026890499,0.00048148928788396367
7.8,rl_0,61.6,74.35189043848084,10.891310831884903,35.74531250611541,rl_1,,,,,0.6471871050672817,0,top,0,49.59226637782385,10.192266377823845,rl_7,-0.3186828854568784,0.0004519684962086342
8.0,rl_0,61.6,76.09024972765798,11.002273982133827,35.66912730799068,rl_1,,,,,0.5548157512446217,0,top,0,51.79272117425061,12.39272117425061,rl_7,-0.3809259906236431,0.0004245427274343437
8.2,rl_0,61.6,77.84353659945072,11.096752353118571,35.58210522555753,rl_1,,,,,0.4723918549237194,0,top,0,54.012071644874325,14.612071644874325,rl_7,-0.43511041216572366,0.00039949035514430124
8.4,rl_0,61.6,79.60945042034236,11.176669752478748,35.47909966325235,rl_1,,,,,0.3995869968008847,0,top,0,56.24740559537007,16.847405595370073,rl_7,-0.5150278115259006,0.0003769312659611496
8.6,rl_0,61.6,81.38587023453,11.243163380934476,35.36256906683081,rl_1,,,,,0.3324681422786391,0,top,0,58.49603827155697,19.096038271556967,rl_7,-0.5826529821077298,0.0003557301049245249
8.8,rl_0,61.6,83.17096447827434,11.298064833824942,35.23549316195329,rl_1,,,,,0.2745072644523283,0,top,0,60.75565123832195,21.355651238321954,rl_7,-0.6353795243875897,0.00033718136845086735
9.0,rl_0,61.6,84.96317726279722,11.34311888938522,35.10027791452771,rl_1,,,,,0.22527027780139264,0,top,0,63.024275016199,23.624275016198997,rl_7,-0.6760762371279174,0.000321261446777327
9.2,rl_0,61.6,86.76119386040074,11.379851883566621,34.957716068265846,rl_1,,,,,0.18366497090700484,0,top,0,65.30024539291232,25.90024539291232,rl_7,-0.7128092313093184,0.00030769484505057185
9.4,rl_0,61.6,88.56388785502338,11.4094556621687,34.8027827835544,rl_1,,,,,0.14801889301039317,0,top,0,67.58213652534606,28.18213652534606,rl_7,-0.7746664235572656,0.0002959827117646373
9.6,rl_0,61.620737763209156,90.24859192442057,11.432318395569501,34.63902011375058,rl_1,,,,,0.1143136670040068,0,upper_ring,0,69.86860020445997,0.36860020445996045,rl_7,-0.818813349019063,0.0002848059107234496
9.8,rl_0,61.74957208674976,92.41423555346024,11.449730021404434,34.459616508728274,rl_1,,,,,0.08705812917466638,0,upper_ring,0,72.15854620874084,2.658546208740847,rl_7,-0.8970180251115529,0.00027572629123061006
10.0,rl_0,62.018833733636775,94.56511239089666,11.461608017412376,34.269450927663485,rl_1,,,,,0.05938998003970575,0,upper_ring,0,74.45086781222332,4.950867812223322,rl_7,-0.9508279053239388,0.0002664377750257822
10.2,rl_0,62.38790494897748,96.5711930291195,10.765090604477052,34.213086157757374,rl_1,,,,,-3.4825870646766166,0,upper_ring,0,76.60388593311873,7.1038859331187325,rl_7,-0.28182384953053585,0.0
