episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-190.04728444119175,-207.21832181013008,-198.63280312566093,100.0,2,200,False,200,2,1,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-12,1663527312,7.220237493515015,7.220237493515015,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,7.220237493515015,200,1,1,6519178e,0,10.918536589513371,11.644205643762996,1.0636173077483675,200,200,6113.328,66.276,354.836,625.022,15.127272727272727,56.95454545454545,0.20000000298023224,4.999999873689376e-05,2145.4192,-0.00039124308,2145.4194,-1.8239021e-05,6.0027837e-06,1.4173045,0.0
-190.04728444119175,-223.0329678005745,-205.69102738823074,100.0,2,200,False,400,4,2,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-16,1663527316,3.5498757362365723,10.770113229751587,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,10.770113229751587,400,2,1,6519178e,0,9.506742061911218,11.584522914913688,0.9960155729854022,400,400,4805.727,33.796,198.62,314.351,14.6,57.080000000000005,0.10000000149011612,4.999999873689376e-05,2492.9158,-0.00014838576,2492.916,-4.428625e-05,1.719594e-06,1.4172175,0.0
-190.04728444119175,-223.0329678005745,-203.27921493090423,100.0,2,200,False,600,6,3,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-19,1663527319,3.673722982406616,14.443836212158203,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,14.443836212158203,600,3,1,6519178e,0,8.747391724706217,11.58921783150759,0.9641390415945952,600,600,4411.73,22.873,145.575,211.443,13.339999999999998,57.1,0.05000000074505806,4.999999873689376e-05,2226.616,-6.599759e-05,2226.6162,-9.614229e-05,5.26309e-07,1.4171352,0.0
-176.888537207009,-223.66076957851212,-202.52807454636832,100.0,2,200,False,800,8,4,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-23,1663527323,3.6564269065856934,18.100263118743896,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,18.100263118743896,800,4,1,6519178e,0,8.258295929945866,11.594179388458464,0.9456730104441837,800,800,4209.354,17.357,120.64,159.514,12.533333333333333,57.083333333333336,0.02500000037252903,4.999999873689376e-05,2343.0972,-0.00024932367,2343.0974,-0.00013244152,2.9650332e-06,1.4148791,0.0
-176.888537207009,-223.66076957851212,-201.29421056483991,100.0,2,200,False,1000,10,5,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-27,1663527327,3.6384565830230713,21.738719701766968,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,21.738719701766968,1000,5,1,6519178e,0,7.912532091056493,11.595602587856062,0.9311738486749151,1000,1000,4083.278,14.461,106.269,128.382,13.1,57.1,0.012500000186264515,4.999999873689376e-05,2063.9414,-0.0002316609,2063.9414,-0.0002502203,4.6694277e-06,1.4123098,0.0
-176.888537207009,-223.66076957851212,-198.61552125561832,100.0,2,200,False,1200,12,6,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-30,1663527330,3.632188320159912,25.37090802192688,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,25.37090802192688,1200,6,1,6519178e,0,7.652938773652494,11.595283992930169,0.9214722683436504,1200,1200,4000.742,12.317,94.422,107.51,13.540000000000001,57.1,0.0062500000931322575,4.999999873689376e-05,1873.4272,-0.00022047386,1873.4275,-0.00035268068,4.5356155e-06,1.4097868,0.0
-176.888537207009,-223.66076957851212,-199.39361995402305,100.0,2,200,False,1400,14,7,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-34,1663527334,3.75191068649292,29.1228187084198,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,29.1228187084198,1400,7,1,6519178e,0,7.454505979412636,11.600688181624909,0.914921879327124,1400,1400,3958.532,10.735,86.303,92.7,14.0,57.1,0.0031250000465661287,4.999999873689376e-05,2334.107,-0.00044893473,2334.1074,-0.0003503561,7.406771e-06,1.4078276,0.0
-176.888537207009,-223.66076957851212,-200.85423252259096,100.0,2,200,False,1600,16,8,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-38,1663527338,3.760540246963501,32.8833589553833,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,32.8833589553833,1600,8,1,6519178e,0,7.299313852398431,11.606927991934452,0.9103013232147246,1600,1600,3927.665,9.521,80.687,81.444,12.566666666666668,57.1,0.0015625000232830644,4.999999873689376e-05,2406.3564,-0.00011013169,2406.3564,-0.00050991774,2.0837783e-06,1.4063706,0.0
-176.888537207009,-223.66076957851212,-201.89013454879117,100.0,2,200,False,1800,18,9,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-42,1663527342,3.665452241897583,36.548811197280884,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,36.548811197280884,1800,9,1,6519178e,0,7.165759912297585,11.6167618119112,0.9064379545726169,1800,1800,3893.939,8.574,75.46,72.698,13.179999999999998,57.1,0.0007812500116415322,4.999999873689376e-05,2512.962,-0.00045526028,2512.9624,-0.00046122074,4.428029e-06,1.4057672,0.0
-176.888537207009,-223.66076957851212,-200.34338939306184,100.0,2,200,False,2000,20,10,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-45,1663527345,3.5435917377471924,40.092402935028076,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,40.092402935028076,2000,10,1,6519178e,0,7.050218309498,11.621816997111623,0.9026770468074037,2000,2000,3854.273,7.842,71.649,65.766,13.780000000000001,57.1,0.0003906250058207661,4.999999873689376e-05,1961.1096,-0.000520356,1961.1102,-0.0006635189,9.286701e-06,1.4021358,0.0
-176.888537207009,-223.66076957851212,-199.03950028190877,100.0,2,200,False,2200,22,11,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-49,1663527349,3.6502909660339355,43.74269390106201,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,43.74269390106201,2200,11,1,6519178e,0,6.950333359894074,11.626584697351255,0.8993027470150934,2200,2200,3602.376,1.322,40.962,3.457,13.7,57.1,0.00019531250291038305,4.999999873689376e-05,2005.6311,-0.00030119345,2005.6313,-0.0008838177,6.917119e-06,1.39976,0.0
-176.888537207009,-233.98989078359517,-201.70755675200613,100.0,2,200,False,2400,24,12,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-52,1663527352,3.533298969268799,47.27599287033081,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,47.27599287033081,2400,12,1,6519178e,0,6.8613001465267915,11.629689955222483,0.8958369987354199,2400,2400,3601.921,1.259,39.933,3.427,13.419999999999998,57.1,9.765625145519152e-05,4.999999873689376e-05,3026.9565,-0.00034331437,3026.9568,-0.00044804811,3.5649537e-06,1.4028721,0.0
-176.888537207009,-233.98989078359517,-201.8938814476276,100.0,2,200,False,2600,26,13,dcb37a356638487590910a4d7613f163,2022-09-18_20-55-56,1663527356,3.5827858448028564,50.85877871513367,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,50.85877871513367,2600,13,1,6519178e,0,6.782006420752753,11.632602756387874,0.8923281535122581,2600,2600,3593.809,1.251,39.235,3.15,11.633333333333333,57.1,4.882812572759576e-05,4.999999873689376e-05,2253.4556,-0.00043118373,2253.456,-0.0009531975,8.625388e-06,1.3976285,0.0
-176.888537207009,-233.98989078359517,-203.6313716730193,100.0,2,200,False,2800,28,14,dcb37a356638487590910a4d7613f163,2022-09-18_20-56-00,1663527360,3.6039793491363525,54.46275806427002,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,54.46275806427002,2800,14,1,6519178e,0,6.710518892577319,11.635493437063104,0.8890874372865792,2800,2800,3588.123,1.293,39.491,3.154,13.52,57.08,2.441406286379788e-05,4.999999873689376e-05,2854.4377,-6.874651e-05,2854.4377,-0.0010319352,1.0716915e-06,1.3958884,0.0
-176.888537207009,-233.98989078359517,-204.33382627716162,100.0,2,200,False,3000,30,15,dcb37a356638487590910a4d7613f163,2022-09-18_20-56-03,1663527363,3.620063304901123,58.08282136917114,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,58.08282136917114,3000,15,1,6519178e,0,6.6475011220190465,11.636606948001015,0.8862407777833472,3000,3000,3585.85,1.15,39.882,3.294,13.3,57.1,1.220703143189894e-05,4.999999873689376e-05,2554.834,-0.0001453571,2554.834,-0.0010015965,2.1082162e-06,1.397079,0.0
-176.888537207009,-235.77748743274105,-204.86306740098928,100.0,2,200,False,3200,32,16,dcb37a356638487590910a4d7613f163,2022-09-18_20-56-07,1663527367,3.5880918502807617,61.670913219451904,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,61.670913219451904,3200,16,1,6519178e,0,6.590620129325088,11.637103922972788,0.8835464442752876,3200,3200,3580.723,1.116,40.672,3.177,13.14,57.1,6.10351571594947e-06,4.999999873689376e-05,2481.4138,-2.3309141e-05,2481.4138,-0.0011589527,2.0712616e-08,1.3959999,0.0
-176.888537207009,-235.77748743274105,-204.32264882762817,100.0,2,200,False,3400,34,17,dcb37a356638487590910a4d7613f163,2022-09-18_20-56-11,1663527371,3.616873264312744,65.28778648376465,906074,kamil-ThinkBook-15-G2-ARE,192.168.0.66,65.28778648376465,3400,17,1,6519178e,0,6.539654087250309,11.636802400759583,0.8811220857442924,3400,3400,3566.394,1.117,41.413,3.193,12.940000000000001,57.1,3.051757857974735e-06,4.999999873689376e-05,2156.8525,-0.00012875721,2156.8525,-0.0017015338,2.28405e-06,1.396879,0.0
