time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed,fuel
3.9,rl_0,61.6,33.30700162956289,9.949127270297875e-14,21.98654672413005,rl_8,,,,,-9.949127270297818e-11,0,bottom,0,0.3853576940119931,0.3853576940119931,rl_13,0.34380368321204297,0.0
4.0,rl_0,61.6,33.30700162956289,9.85062105970093e-16,22.040860896878307,rl_8,,,,,-9.850621059700865e-13,0,bottom,0,0.3853576940119932,0.3853576940119932,rl_13,0.543141727482572,0.0
4.1,rl_0,61.6,33.30700162956289,9.75309015811972e-18,22.09987078609734,rl_8,,,,,-9.753090158119731e-15,0,bottom,0,0.3853576940119932,0.3853576940119932,rl_13,0.5900988921903233,0.0
4.2,rl_0,61.6,33.30700162956289,9.656524909029426e-20,22.155248039552998,rl_8,,,,,-9.656524909029426e-17,0,bottom,0,0.3853576940119932,0.3853576940119932,rl_13,0.5537725345565627,0.0
4.3,rl_0,61.6,33.30700162956289,9.56091575151428e-22,22.20691917416059,rl_8,,,,,-9.560915751514283e-19,0,bottom,0,0.3853576940119932,0.3853576940119932,rl_13,0.5167113460759212,0.0
4.4,rl_0,61.6,33.30700162956289,9.466253219321143e-24,22.255285446028164,rl_8,,,,,-9.466253219321069e-21,0,bottom,0,0.3853576940119932,0.3853576940119932,rl_13,0.483662718675759,0.0
4.5,rl_0,61.6,33.30700162956289,9.372527939921896e-26,22.31032625191914,rl_8,,,,,-9.372527939921923e-23,0,bottom,0,0.3853576940119932,0.3853576940119932,rl_13,0.5504080589097411,0.0
4.6,rl_0,61.6,33.30700162956289,9.27973063358602e-28,22.383226709120724,rl_8,,,,,-9.279730633586034e-25,0,bottom,0,0.3853576940119932,0.3853576940119932,rl_13,0.7290045720158324,0.0
4.7,rl_0,61.6,33.30700162956289,9.187852112461444e-30,22.47392628055904,rl_8,,,,,-9.187852112461404e-27,0,bottom,0,0.3853576940119932,0.3853576940119932,rl_13,0.9069957143832048,0.0
4.8,rl_0,61.6,33.30700162956289,9.096883279664792e-32,22.586563850211935,rl_8,,,,,-9.096883279664796e-29,0,bottom,0,0.3853576940119932,0.3853576940119932,rl_13,1.126375696528911,0.0
4.9,rl_0,61.6,33.30700162956289,9.006815128381015e-34,22.70181010802575,rl_8,,,,,-9.006815128380982e-31,0,bottom,0,0.3853576940119932,0.3853576940119932,rl_13,1.152462578138157,0.0
5.0,rl_0,61.6,33.31561923416006,0.10817076900217794,22.816953291114256,rl_8,,,,,1.0817076900217792,0,bottom,0,0.396174770912211,0.396174770912211,rl_13,1.151431830885041,0.00029995358579535785
5.1,rl_0,61.6,33.32538037850974,0.12252482447293726,22.935227466062948,rl_8,,,,,0.14354055470759325,0,bottom,0,0.4084272533595047,0.4084272533595047,rl_13,1.1827417494869552,0.0002968021666047742
5.2,rl_0,61.6,33.325477023503296,0.0012131170739894809,23.039391764203945,rl_8,,,,,-1.2131170739894777,0,bottom,0,0.4085485650669036,0.4085485650669036,rl_13,1.0416429814099497,0.0
5.3,rl_0,61.6,33.32547798038443,1.2011060138509763e-05,23.16862722726444,rl_8,,,,,-0.012011060138509711,0,bottom,0,0.4085497661729175,0.4085497661729175,rl_13,1.2923546306049651,0.0
5.4,rl_0,61.6,33.32547798985849,1.1892138750999812e-07,23.308181146116357,rl_8,,,,,-0.00011892138750999765,0,bottom,0,0.40854977806505627,0.40854977806505627,rl_13,1.3955391885191286,0.0
5.5,rl_0,61.6,33.3254779899523,1.1774394802970118e-09,23.45713624353581,rl_8,,,,,-1.177439480297011e-06,0,bottom,0,0.4085497781828002,0.4085497781828002,rl_13,1.4895509741945105,0.0
5.6,rl_0,61.6,33.337875483248794,0.15561707066732458,23.59528470490034,rl_8,,,,,1.556170694898851,0,bottom,0,0.4241114852495326,0.4241114852495326,rl_13,1.3814846136453391,0.0003029702199288786
5.7,rl_0,61.6,33.35554787219719,0.22182914997986627,23.72360920248112,rl_8,,,,,0.6621207931254169,0,bottom,0,0.44629440024751926,0.44629440024751926,rl_13,1.2832449758077873,0.00029919630120251226
5.8,rl_0,61.6,33.366415576835514,0.13641470257313523,23.877238731611715,rl_8,,,,,-0.8541444740673104,0,bottom,0,0.4599358705048328,0.4599358705048328,rl_13,1.536295291305913,0.0
5.9,rl_0,61.6,33.36652317787154,0.0013506406195359921,24.056012899914744,rl_8,,,,,-1.3506406195359923,0,bottom,0,0.4600709345667864,0.4600709345667864,rl_13,1.7877416830303463,0.0
6.0,rl_0,61.6,33.36652424322833,1.3372679401346373e-05,24.22317693080127,rl_8,,,,,-0.013372679401346456,0,bottom,0,0.46007227183472654,0.46007227183472654,rl_13,1.6716403088652274,0.0
6.1,rl_0,61.6,33.36652425377642,1.3240276634996338e-07,24.407662739245946,rl_8,,,,,-0.0001324027663499641,0,bottom,0,0.4600722850750032,0.4600722850750032,rl_13,1.8448580844467724,0.0
6.2,rl_0,61.6,33.366844364227525,0.004018122817225276,24.605602958980104,rl_8,,,,,0.04017990414458926,0,bottom,0,0.46047409735672573,0.46047409735672573,rl_13,1.979402197341567,0.0002980192616543236
6.3,rl_0,61.6,33.36684753363793,3.97833942299532e-05,24.790262195190806,rl_8,,,,,-0.03978339422995322,0,bottom,0,0.46047807569614874,0.46047807569614874,rl_13,1.846592362107024,0.0
6.4,rl_0,61.6,33.36969376929769,0.03572680744464983,24.955984963758674,rl_8,,,,,0.35687024050419874,0,bottom,0,0.4640507564406137,0.4640507564406137,rl_13,1.657227685678711,0.00029792575217082887
6.5,rl_0,61.6,33.369721949848774,0.00035373076677871346,25.15124474675463,rl_8,,,,,-0.3537307667787111,0,bottom,0,0.4640861295172916,0.4640861295172916,rl_13,1.952597829959575,0.0
6.6,rl_0,61.6,33.369722228864134,3.5022848195912057e-06,25.372481868748505,rl_8,,,,,-0.003502284819591222,0,bottom,0,0.46408647974577355,0.46408647974577355,rl_13,2.2123712199387446,0.0
6.7,rl_0,61.6,33.37210723635998,0.02993733258381934,25.59015376665196,rl_8,,,,,0.2993383029899975,0,bottom,0,0.4670802130041555,0.4670802130041555,rl_13,2.1767189790344936,0.0002978985876786368
6.8,rl_0,61.6,33.37611024301627,0.050246945476461226,25.798251658750964,rl_8,,,,,0.20309612892641885,0,bottom,0,0.4721049075518016,0.4721049075518016,rl_13,2.080978920990098,0.0002976375751725551
6.9,rl_0,61.6,33.37614987674554,0.000497494509667934,26.029945289128726,rl_8,,,,,-0.4974945096679329,0,bottom,0,0.47215465700276843,0.47215465700276843,rl_13,2.3169363037776,0.0
7.0,rl_0,61.6,33.3761502691587,4.9256882145339975e-06,26.253616749090565,rl_8,,,,,-0.004925688214533999,0,bottom,0,0.4721551495715899,0.4721551495715899,rl_13,2.236714599618411,0.0
7.1,rl_0,61.6,33.376150273043976,4.876919024291095e-08,26.490980496219724,rl_8,,,,,-4.876919024291086e-05,0,bottom,0,0.4721551544485089,0.4721551544485089,rl_13,2.373637471291584,0.0
7.2,rl_0,61.6,33.376150273082445,4.8286326973179e-10,26.754343114996672,rl_8,,,,,-4.828632697317916e-07,0,bottom,0,0.47215515449679524,0.47215515449679524,rl_13,2.6336261877695026,0.0
7.3,rl_0,61.6,33.37615027308283,4.780824452790052e-12,27.007552598370673,rl_8,,,,,-4.780824452789999e-09,0,bottom,0,0.4721551544972733,0.4721551544972733,rl_13,2.5320948337399876,0.0
7.4,rl_0,61.6,33.37615027308283,4.733489557217848e-14,27.251029562699227,rl_8,,,,,-4.733489557217874e-11,0,bottom,0,0.472155154497278,0.472155154497278,rl_13,2.434769643285573,0.0
7.5,rl_0,61.6,33.386331949122045,0.12780346492734299,27.500392923586947,rl_8,,,,,1.2780346492729566,0,bottom,0,0.4849355009900123,0.4849355009900123,rl_13,2.493633608877155,0.0003010397142506519
7.6,rl_0,61.6,33.39525821666382,0.11204519926916268,27.777330425266374,rl_8,,,,,-0.1575826565818031,0,bottom,0,0.4961400209169286,0.4961400209169286,rl_13,2.76937501679427,0.0
7.7,rl_0,61.6,33.39671888721183,0.018334776753293536,28.033935998900354,rl_8,,,,,-0.9371042251586914,0,bottom,0,0.497973498592258,0.497973498592258,rl_13,2.566055736339842,0.0
7.8,rl_0,61.6,33.39910330245565,0.029929898457999406,28.307483108125243,rl_8,,,,,0.1159512170470587,0,bottom,0,0.5009664884380579,0.5009664884380579,rl_13,2.735471092248831,0.00029773616548293047
7.9,rl_0,61.6,33.39912691052737,0.0002963356282970238,28.604693086473592,rl_8,,,,,-0.2963356282970238,0,bottom,0,0.5009961220008876,0.5009961220008876,rl_13,2.972099783483509,0.0
8.0,rl_0,61.6,33.40478190273457,0.07098316578067643,28.919098108409393,rl_8,,,,,0.706868301523794,0,bottom,0,0.5080944385789552,0.5080944385789552,rl_13,3.144050219357995,0.00029851737913353315
8.1,rl_0,61.6,33.4158469485144,0.138891788031375,29.218576430036418,rl_8,,,,,0.6790862225069857,0,bottom,0,0.5219836173820926,0.5219836173820926,rl_13,2.9947832162702808,0.00029883605391684665
8.2,rl_0,61.6,33.42017080405627,0.05427433734559062,29.549206622943363,rl_8,,,,,-0.8461745068578438,0,bottom,0,0.5274110511166517,0.5274110511166517,rl_13,3.306301929069429,0.0
8.3,rl_0,61.6,33.42334026669454,0.03978404985281966,29.89084815815625,rl_8,,,,,-0.1449028749277096,0,bottom,0,0.5313894561019337,0.5313894561019337,rl_13,3.416415352128911,0.0
8.4,rl_0,61.6,33.42337164751274,0.00039390148369128353,30.262423614465828,rl_8,,,,,-0.3939014836912837,0,bottom,0,0.5314288462503028,0.5314288462503028,rl_13,3.715754563095752,0.0
8.5,rl_0,61.6,33.42832277401304,0.06214803138448196,30.648593888881198,rl_8,,,,,0.6175412990079068,0,bottom,0,0.5376436493887511,0.5376436493887511,rl_13,3.8617027441536727,0.000298297340439608
8.6,rl_0,61.6,33.43823869350732,0.12446760871489185,31.054523743202267,rl_8,,,,,0.6231957733040988,0,bottom,0,0.5500904102602403,0.5500904102602403,rl_13,4.059298543210734,0.0002985493675153286
8.7,rl_0,61.6,33.45698898066556,0.23535925303221666,31.463241050636558,rl_8,,,,,1.1089164431732481,0,bottom,0,0.573626335563462,0.573626335563462,rl_13,4.0871730743428945,0.000302380241172116
8.8,rl_0,61.6,33.4732760938326,0.20444075105080248,31.885104365781007,rl_8,,,,,-0.30918501981414187,0,bottom,0,0.5940704106685423,0.5940704106685423,rl_13,4.218633151444535,0.0
8.9,rl_0,61.6,33.50252095307734,0.36709028340668703,32.27786644017252,rl_8,,,,,1.6264953235588455,0,bottom,0,0.630779439009211,0.630779439009211,rl_13,3.9276207439150626,0.0003104576274647017
9.0,rl_0,61.6,33.53402116782832,0.3954001851587813,21.432179416221455,rl_7,,,,,0.28309901752094246,0,bottom,0,0.670319457525089,0.670319457525089,rl_13,2.919298076985136,0.0002956999172761494
9.1,rl_0,61.6,33.56290059565316,0.36250327813609734,21.73518305147009,rl_7,,,,,-0.3289690702268394,0,bottom,0,0.7065697853386987,0.7065697853386987,rl_13,3.030036352486281,0.0
9.2,rl_0,61.6,33.59421898550873,0.3931178642958318,22.04364439733536,rl_7,,,,,0.30614586159734447,0,bottom,0,0.745881571768282,0.745881571768282,rl_13,3.084613458652707,0.0002959809961010733
9.3,rl_0,61.6,33.623116748198356,0.36273342288233007,22.364555385938,rl_7,,,,,-0.30384441413501717,0,bottom,0,0.7821549140565149,0.7821549140565149,rl_13,3.209109886026446,0.0
9.4,rl_0,61.6,33.65315151498381,0.37700544082158605,22.693870496111394,rl_7,,,,,0.14272017939255977,0,bottom,0,0.8198554581386736,0.8198554581386736,rl_13,3.293151101733878,0.0002942376453477893
9.5,rl_0,61.6,33.6887905133983,0.4473514445333998,23.00174161372669,rl_7,,,,,0.7034600371181376,0,bottom,0,0.8645906025920136,0.8645906025920136,rl_13,3.0787111761529564,0.00030097494335097586
9.6,rl_0,61.6,33.717016632609386,0.3543027516035371,23.322430327786968,rl_7,,,,,-0.9304869292986273,0,bottom,0,0.9000208777523673,0.9000208777523673,rl_13,3.2068871406028485,0.0
9.7,rl_0,61.6,33.74811223925972,0.3903214223890822,23.630851797217918,rl_7,,,,,0.36018670785545104,0,bottom,0,0.9390530199912754,0.9390530199912754,rl_13,3.084214694309442,0.000296619264394548
9.8,rl_0,61.6,33.7811938921635,0.415250873269265,23.932671729725744,rl_7,,,,,0.24929450880182835,0,bottom,0,0.9805781073182019,0.9805781073182019,rl_13,3.0181993250782844,0.0002951725919583502
9.9,rl_0,61.6,33.818000772052045,0.4620110446260327,24.24469557643617,rl_7,,,,,0.4676017135676769,0,bottom,0,1.0267792117808052,1.0267792117808052,rl_13,3.1202384671042567,0.0002978506022748822
10.0,rl_0,61.6,33.8463380219919,0.3556976979898554,24.56686673858739,rl_7,,,,,-1.063133466361773,0,bottom,0,1.0623489815797909,1.0623489815797909,rl_13,3.2217116215121733,0.0
10.1,rl_0,61.6,33.876210582723225,0.37496938156475856,24.889916238619954,rl_7,,,,,0.19271683574903165,0,bottom,0,1.0998459197362667,1.0998459197362667,rl_13,3.2304950003257,0.0002948125933491006
10.2,rl_0,61.6,33.90914639780503,0.41342027299341333,25.209176664892563,rl_7,,,,,0.38450891428654765,0,bottom,0,1.141187947035608,1.141187947035608,rl_13,3.192604262726034,0.00029683934006097967
10.3,rl_0,61.6,33.944047853975064,0.43809359209238635,25.542443123377108,rl_7,,,,,0.24673319098973023,0,bottom,0,1.1849973062448467,1.1849973062448467,rl_13,3.3326645848454914,0.00029498871211334056
10.4,rl_0,61.6,33.98765414992075,0.547359363335038,25.872531492299633,rl_7,,,,,1.0926577124265162,0,bottom,0,1.2397332425783505,1.2397332425783505,rl_13,3.300883689225202,0.00030797798616586703
10.5,rl_0,61.6,34.03757960275946,0.626679324335235,26.2109950090039,rl_7,,,,,0.79319961000197,0,bottom,0,1.302401175011874,1.302401175011874,rl_13,3.3846351670426995,0.0003039027689175052
10.6,rl_0,61.6,34.09234766960052,0.687465274155574,26.547633026055532,rl_7,,,,,0.6078594982033902,0,bottom,0,1.3711477024274314,1.3711477024274314,rl_13,3.36638017051634,0.00030073398419084056
10.7,rl_0,61.6,34.150352754515325,0.7280973001858595,26.88569392872812,rl_7,,,,,0.40632026030285484,0,bottom,0,1.4439574324460174,1.4439574324460174,rl_13,3.3806090267258213,0.00029657412900832743
10.8,rl_0,61.6,34.20934695514978,0.7405129786751857,27.23397090271721,rl_7,,,,,0.12415678489326232,0,bottom,0,1.518008730313536,1.518008730313536,rl_13,3.482769739890934,0.0002903720269044137
10.9,rl_0,61.6,34.27646124134784,0.8424387388876969,27.587563878060177,rl_7,,,,,1.019257602125112,0,bottom,0,1.6022526042023055,1.6022526042023055,rl_13,3.5359297534297096,0.0003117086649467306
11.0,rl_0,61.6,34.34509243259763,0.8614793880727831,27.95186086339049,rl_7,,,,,0.1904064918508619,0,bottom,0,1.6884005430095839,1.6884005430095839,rl_13,3.6429698533031107,0.0002908961585671373
11.1,rl_0,61.6,34.4232600008462,0.9811828650447021,28.308794913803297,rl_7,,,,,1.1970347697191897,0,bottom,0,1.7865188295140542,1.7865188295140542,rl_13,3.5693405041280446,0.00031923874379005977
11.2,rl_0,61.6,34.50444541646948,1.0190637944345045,28.665632374299097,rl_7,,,,,0.37880929389802365,0,bottom,0,1.8884252089575047,1.8884252089575047,rl_13,3.56837460495801,0.00029540935814516685
11.3,rl_0,61.6,34.58685900169392,1.0344801492606857,29.036508661069295,rl_7,,,,,0.154163548261812,0,bottom,0,1.9918732238835732,1.9918732238835732,rl_13,3.7087628677020072,0.0002885045520320334
11.4,rl_0,61.6,34.672472251195956,1.0746432991887882,29.4079652064332,rl_7,,,,,0.4016314992810255,0,bottom,0,2.099337553802452,2.099337553802452,rl_13,3.7145654536390156,0.00029604324542986443
11.5,rl_0,61.6,34.75020105232668,0.9756753280007813,29.784474673592708,rl_7,,,,,-0.9896797118800693,0,bottom,0,2.19690508660253,2.19690508660253,rl_13,3.765094671595106,0.0
11.6,rl_0,61.6,34.83041581509312,1.0068798673611676,30.167723261129392,rl_7,,,,,0.31204539360386363,0,bottom,0,2.2975930733386467,2.2975930733386467,rl_13,3.83248587536683,0.0002934404902690852
11.7,rl_0,61.6,34.91476888443953,1.0588251382394211,30.5467056609699,rl_7,,,,,0.5194527087825351,0,bottom,0,2.403475587162589,2.403475587162589,rl_13,3.789823998405093,0.0002997508233315951
11.8,rl_0,61.6,35.00648281384019,1.1512208711379446,114.0883811962139,rl_1,,,,,0.9239573289852343,0,bottom,0,2.5185976742763834,2.5185976742763834,rl_13,7.621792969294777,0.0003137758057864758
11.9,rl_0,61.6,35.11189245563725,1.3231335790427226,114.83870192575142,rl_1,,,,,1.7191270790477797,0,bottom,0,2.6509110321806557,2.6509110321806557,rl_13,7.503207295375396,0.0003474656861229351
12.0,rl_0,61.6,35.223014688969904,1.3948397489454107,115.58167103374615,rl_1,,,,,0.7170616990268819,0,bottom,0,2.7903950070751966,2.7903950070751966,rl_13,7.429691079947129,0.0003088595177452526
12.1,rl_0,61.6,35.33503848267235,1.4061564063068284,116.33001902266207,rl_1,,,,,0.11316657361417626,0,bottom,0,2.9310106477058793,2.9310106477058793,rl_13,7.4834798891591126,0.0002838260170064162
12.2,rl_0,61.6,35.45505130418576,1.5064370901264386,117.07465947142697,rl_1,,,,,1.002806838196102,0,bottom,0,3.081654356718523,3.081654356718523,rl_13,7.446404487649198,0.0003226137234229995
12.3,rl_0,61.6,35.57571186528228,1.5145677125086499,117.82539579316946,rl_1,,,,,0.08130622382211294,0,bottom,0,3.233111127969388,3.233111127969388,rl_13,7.507363217424861,0.0002814456067428252
12.4,rl_0,61.6,35.69884702992356,1.5456296816897483,118.58047264247743,rl_1,,,,,0.3106196918109849,0,bottom,0,3.3876740961383627,3.3876740961383627,rl_13,7.5507684930797865,0.00029163850988960064
12.5,rl_0,61.6,35.819131981582856,1.5098529496982165,119.33895728820609,rl_1,,,,,-0.3577673199153186,0,bottom,0,3.5386593911081845,3.5386593911081845,rl_13,7.5848464572865195,0.0
12.6,rl_0,61.6,35.94314882200101,1.556696741650444,120.10038477768302,rl_1,,,,,0.4684379195222754,0,bottom,0,3.694329065273229,3.694329065273229,rl_13,7.6142748947694665,0.00029887969689262347
12.7,rl_0,61.6,36.06835814102311,1.571665092327651,120.85822322171917,rl_1,,,,,0.1496835067720692,0,bottom,0,3.851495574505994,3.851495574505994,rl_13,7.5783844403615,0.0002840797109321425
12.8,rl_0,61.6,36.201489078854614,1.6710996380523497,121.60148979012646,rl_1,,,,,0.9943454572469879,0,bottom,0,4.0186055383112285,4.0186055383112285,rl_13,7.432665684072915,0.00032512286127791857
12.9,rl_0,61.6,36.32521125971161,1.5529980860710944,122.36627294915222,rl_1,,,,,-1.1810155198125538,0,bottom,0,4.173905346918338,4.173905346918338,rl_13,7.647831590257569,0.0
13.0,rl_0,61.6,36.45424995802789,1.6197326148487172,123.13374240857038,rl_1,,,,,0.6673452877762287,0,bottom,0,4.33587860840321,4.33587860840321,rl_13,7.6746945941817835,0.00030853968416567684
13.1,rl_0,61.6,36.58786677870898,1.677198585955067,123.9051055244745,rl_1,,,,,0.5746597110634988,0,bottom,0,4.503598466998716,4.503598466998716,rl_13,7.713631159041044,0.0003043955902237351
13.2,rl_0,61.6,36.72792309558227,1.758029082091572,124.67825823573745,rl_1,,,,,0.8083049613650495,0,bottom,0,4.679401375207874,4.679401375207874,rl_13,7.73152711262937,0.0003169851674049718
